submit_id,hold_d
IDX05598,207.0
IDX05599,259.0
IDX05600,327.0
IDX05601,62.0
IDX05602,32.0
IDX05603,660.0
IDX05604,98.0
IDX05605,302.0
IDX05606,295.0
IDX05607,325.0
IDX05608,628.0
IDX05609,34.0
IDX05610,34.0
IDX05611,219.0
IDX05612,241.0
IDX05613,296.0
IDX05614,113.0
IDX05615,333.0
IDX05616,138.0
IDX05617,674.0
IDX05618,167.0
IDX05619,321.0
IDX05620,575.0
IDX05621,611.0
IDX05622,288.0
IDX05623,54.0
IDX05624,301.0
IDX05625,502.0
IDX05626,798.0
IDX05627,798.0
IDX05628,257.0
IDX05629,302.0
IDX05630,72.0
IDX05631,270.0
IDX05632,70.0
IDX05633,130.0
IDX05634,130.0
IDX05635,130.0
IDX05636,130.0
IDX05637,10.0
IDX05638,130.0
IDX05639,130.0
IDX05640,52.0
IDX05641,130.0
IDX05642,56.0
IDX05643,872.0
IDX05644,306.0
IDX05645,543.0
IDX05646,441.0
IDX05647,424.0
IDX05648,351.0
IDX05649,444.0
IDX05650,157.0
IDX05651,170.0
IDX05652,159.0
IDX05653,109.0
IDX05654,795.0
IDX05655,781.0
IDX05656,775.0
IDX05657,24.0
IDX05658,784.0
IDX05659,780.0
IDX05660,24.0
IDX05661,775.0
IDX05662,20.0
IDX05663,24.0
IDX05664,24.0
IDX05665,781.0
IDX05666,786.0
IDX05667,4.0
IDX05668,9.0
IDX05669,26.0
IDX05670,292.0
IDX05671,56.0
IDX05672,20.0
IDX05673,16.0
IDX05674,18.0
IDX05675,201.0
IDX05676,22.0
IDX05677,43.0
IDX05678,6.0
IDX05679,10.0
IDX05680,6.0
IDX05681,54.0
IDX05682,24.0
IDX05683,192.0
IDX05684,36.0
IDX05685,6.0
IDX05686,22.0
IDX05687,149.0
IDX05688,170.0
IDX05689,190.0
IDX05690,6.0
IDX05691,6.0
IDX05692,18.0
IDX05693,6.0
IDX05694,234.0
IDX05695,779.0
IDX05696,149.0
IDX05697,18.0
IDX05698,52.0
IDX05699,31.0
IDX05700,52.0
IDX05701,187.0
IDX05702,43.0
IDX05703,290.0
IDX05704,43.0
IDX05705,52.0
IDX05706,6.0
IDX05707,43.0
IDX05708,862.0
IDX05709,862.0
IDX05710,10.0
IDX05711,874.0
IDX05712,24.0
IDX05713,4.0
IDX05714,12.0
IDX05715,74.0
IDX05716,344.0
IDX05717,2.0
IDX05718,2.0
IDX05719,2.0
IDX05720,248.0
IDX05721,134.0
IDX05722,345.0
IDX05723,925.0
IDX05724,16.0
IDX05725,262.0
IDX05726,146.0
IDX05727,92.0
IDX05728,130.0
IDX05729,216.0
IDX05730,150.0
IDX05731,6.0
IDX05732,347.0
IDX05733,337.0
IDX05734,759.0
IDX05735,75.0
IDX05736,54.0
IDX05737,799.0
IDX05738,346.0
IDX05739,705.0
IDX05740,190.0
IDX05741,341.0
IDX05742,863.0
IDX05743,313.0
IDX05744,239.0
IDX05745,238.0
IDX05746,4.0
IDX05747,26.0
IDX05748,6.0
IDX05749,54.0
IDX05750,77.0
IDX05751,20.0
IDX05752,16.0
IDX05753,8.0
IDX05754,36.0
IDX05755,22.0
IDX05756,389.0
IDX05757,35.0
IDX05758,26.0
IDX05759,57.0
IDX05760,105.0
IDX05761,168.0
IDX05762,75.0
IDX05763,24.0
IDX05764,75.0
IDX05765,121.0
IDX05766,116.0
IDX05767,359.0
IDX05768,167.0
IDX05769,22.0
IDX05770,86.0
IDX05771,798.0
IDX05772,172.0
IDX05773,159.0
IDX05774,283.0
IDX05775,42.0
IDX05776,2.0
IDX05777,169.0
IDX05778,49.0
IDX05779,44.0
IDX05780,28.0
IDX05781,12.0
IDX05782,349.0
IDX05783,22.0
IDX05784,50.0
IDX05785,18.0
IDX05786,125.0
IDX05787,134.0
IDX05788,146.0
IDX05789,186.0
IDX05790,18.0
IDX05791,18.0
IDX05792,149.0
IDX05793,290.0
IDX05794,134.0
IDX05795,4.0
IDX05796,195.0
IDX05797,226.0
IDX05798,264.0
IDX05799,4.0
IDX05800,138.0
IDX05801,236.0
IDX05802,214.0
IDX05803,198.0
IDX05804,198.0
IDX05805,219.0
IDX05806,182.0
IDX05807,159.0
IDX05808,170.0
IDX05809,264.0
IDX05810,241.0
IDX05811,278.0
IDX05812,138.0
IDX05813,146.0
IDX05814,145.0
IDX05815,4.0
IDX05816,138.0
IDX05817,4.0
IDX05818,241.0
IDX05819,186.0
IDX05820,170.0
IDX05821,214.0
IDX05822,241.0
IDX05823,185.0
IDX05824,226.0
IDX05825,362.0
IDX05826,143.0
IDX05827,132.0
IDX05828,121.0
IDX05829,46.0
IDX05830,125.0
IDX05831,46.0
IDX05832,46.0
IDX05833,18.0
IDX05834,48.0
IDX05835,216.0
IDX05836,262.0
IDX05837,109.0
IDX05838,92.0
IDX05839,10.0
IDX05840,226.0
IDX05841,156.0
IDX05842,132.0
IDX05843,16.0
IDX05844,12.0
IDX05845,16.0
IDX05846,27.0
IDX05847,12.0
IDX05848,104.0
IDX05849,386.0
IDX05850,383.0
IDX05851,18.0
IDX05852,307.0
IDX05853,349.0
IDX05854,270.0
IDX05855,28.0
IDX05856,244.0
IDX05857,370.0
IDX05858,379.0
IDX05859,16.0
IDX05860,270.0
IDX05861,368.0
IDX05862,503.0
IDX05863,20.0
IDX05864,166.0
IDX05865,163.0
IDX05866,72.0
IDX05867,102.0
IDX05868,12.0
IDX05869,72.0
IDX05870,357.0
IDX05871,6.0
IDX05872,269.0
IDX05873,357.0
IDX05874,10.0
IDX05875,24.0
IDX05876,6.0
IDX05877,12.0
IDX05878,6.0
IDX05879,106.0
IDX05880,172.0
IDX05881,4.0
IDX05882,108.0
IDX05883,24.0
IDX05884,2.0
IDX05885,63.0
IDX05886,63.0
IDX05887,8.0
IDX05888,44.0
IDX05889,55.0
IDX05890,32.0
IDX05891,232.0
IDX05892,152.0
IDX05893,146.0
IDX05894,14.0
IDX05895,189.0
IDX05896,56.0
IDX05897,114.0
IDX05898,146.0
IDX05899,833.0
IDX05900,114.0
IDX05901,832.0
IDX05902,36.0
IDX05903,28.0
IDX05904,18.0
IDX05905,17.0
IDX05906,834.0
IDX05907,33.0
IDX05908,26.0
IDX05909,532.0
IDX05910,12.0
IDX05911,64.0
IDX05912,624.0
IDX05913,771.0
IDX05914,367.0
IDX05915,190.0
IDX05916,927.0
IDX05917,433.0
IDX05918,280.0
IDX05919,28.0
IDX05920,429.0
IDX05921,525.0
IDX05922,549.0
IDX05923,260.0
IDX05924,441.0
IDX05925,203.0
IDX05926,477.0
IDX05927,431.0
IDX05928,426.0
IDX05929,371.0
IDX05930,245.0
IDX05931,569.0
IDX05932,243.0
IDX05933,713.0
IDX05934,441.0
IDX05935,546.0
IDX05936,409.0
IDX05937,313.0
IDX05938,482.0
IDX05939,631.0
IDX05940,24.0
IDX05941,592.0
IDX05942,348.0
IDX05943,36.0
IDX05944,146.0
IDX05945,146.0
IDX05946,57.0
IDX05947,217.0
IDX05948,82.0
IDX05949,247.0
IDX05950,232.0
IDX05951,73.0
IDX05952,189.0
IDX05953,217.0
IDX05954,333.0
IDX05955,198.0
IDX05956,39.0
IDX05957,255.0
IDX05958,4.0
IDX05959,169.0
IDX05960,217.0
IDX05961,132.0
IDX05962,6.0
IDX05963,936.0
IDX05964,28.0
IDX05965,31.0
IDX05966,161.0
IDX05967,57.0
IDX05968,196.0
IDX05969,6.0
IDX05970,933.0
IDX05971,8.0
IDX05972,933.0
IDX05973,8.0
IDX05974,8.0
IDX05975,8.0
IDX05976,933.0
IDX05977,883.0
IDX05978,919.0
IDX05979,157.0
IDX05980,203.0
IDX05981,24.0
IDX05982,712.0
IDX05983,32.0
IDX05984,811.0
IDX05985,4.0
IDX05986,20.0
IDX05987,116.0
IDX05988,527.0
IDX05989,789.0
IDX05990,784.0
IDX05991,827.0
IDX05992,4.0
IDX05993,910.0
IDX05994,360.0
IDX05995,312.0
IDX05996,8.0
IDX05997,67.0
IDX05998,67.0
IDX05999,123.0
IDX06000,243.0
IDX06001,6.0
IDX06002,167.0
IDX06003,20.0
IDX06004,12.0
IDX06005,4.0
IDX06006,320.0
IDX06007,39.0
IDX06008,642.0
IDX06009,335.0
IDX06010,703.0
IDX06011,2.0
IDX06012,2.0
IDX06013,44.0
IDX06014,4.0
IDX06015,2.0
IDX06016,2.0
IDX06017,2.0
IDX06018,36.0
IDX06019,2.0
IDX06020,2.0
IDX06021,2.0
IDX06022,4.0
IDX06023,36.0
IDX06024,4.0
IDX06025,398.0
IDX06026,108.0
IDX06027,31.0
IDX06028,398.0
IDX06029,114.0
IDX06030,713.0
IDX06031,168.0
IDX06032,283.0
IDX06033,32.0
IDX06034,155.0
IDX06035,938.0
IDX06036,189.0
IDX06037,58.0
IDX06038,8.0
IDX06039,2.0
IDX06040,39.0
IDX06041,2.0
IDX06042,10.0
IDX06043,14.0
IDX06044,167.0
IDX06045,460.0
IDX06046,418.0
IDX06047,164.0
IDX06048,250.0
IDX06049,6.0
IDX06050,119.0
IDX06051,680.0
IDX06052,939.0
IDX06053,939.0
IDX06054,863.0
IDX06055,238.0
IDX06056,165.0
IDX06057,238.0
IDX06058,901.0
IDX06059,897.0
IDX06060,446.0
IDX06061,447.0
IDX06062,450.0
IDX06063,35.0
IDX06064,811.0
IDX06065,707.0
IDX06066,50.0
IDX06067,177.0
IDX06068,292.0
IDX06069,167.0
IDX06070,385.0
IDX06071,132.0
IDX06072,59.0
IDX06073,203.0
IDX06074,113.0
IDX06075,12.0
IDX06076,160.0
IDX06077,39.0
IDX06078,52.0
IDX06079,345.0
IDX06080,175.0
IDX06081,182.0
IDX06082,876.0
IDX06083,910.0
IDX06084,62.0
IDX06085,759.0
IDX06086,678.0
IDX06087,395.0
IDX06088,616.0
IDX06089,910.0
IDX06090,869.0
IDX06091,746.0
IDX06092,344.0
IDX06093,571.0
IDX06094,335.0
IDX06095,313.0
IDX06096,367.0
IDX06097,25.0
IDX06098,385.0
IDX06099,40.0
IDX06100,423.0
IDX06101,326.0
IDX06102,65.0
IDX06103,262.0
IDX06104,631.0
IDX06105,35.0
IDX06106,613.0
IDX06107,49.0
IDX06108,544.0
IDX06109,10.0
IDX06110,55.0
IDX06111,82.0
IDX06112,545.0
IDX06113,49.0
IDX06114,316.0
IDX06115,38.0
IDX06116,873.0
IDX06117,222.0
IDX06118,455.0
IDX06119,309.0
IDX06120,26.0
IDX06121,14.0
IDX06122,296.0
IDX06123,10.0
IDX06124,178.0
IDX06125,65.0
IDX06126,266.0
IDX06127,82.0
IDX06128,12.0
IDX06129,161.0
IDX06130,161.0
IDX06131,77.0
IDX06132,6.0
IDX06133,116.0
IDX06134,366.0
IDX06135,642.0
IDX06136,53.0
IDX06137,702.0
IDX06138,114.0
IDX06139,516.0
IDX06140,879.0
IDX06141,526.0
IDX06142,519.0
IDX06143,575.0
IDX06144,879.0
IDX06145,228.0
IDX06146,558.0
IDX06147,568.0
IDX06148,609.0
IDX06149,79.0
IDX06150,152.0
IDX06151,31.0
IDX06152,14.0
IDX06153,10.0
IDX06154,195.0
IDX06155,162.0
IDX06156,189.0
IDX06157,195.0
IDX06158,63.0
IDX06159,32.0
IDX06160,28.0
IDX06161,53.0
IDX06162,44.0
IDX06163,10.0
IDX06164,4.0
IDX06165,10.0
IDX06166,773.0
IDX06167,747.0
IDX06168,635.0
IDX06169,578.0
IDX06170,109.0
IDX06171,907.0
IDX06172,914.0
IDX06173,865.0
IDX06174,53.0
IDX06175,53.0
IDX06176,924.0
IDX06177,894.0
IDX06178,911.0
IDX06179,845.0
IDX06180,6.0
IDX06181,145.0
IDX06182,140.0
IDX06183,157.0
IDX06184,213.0
IDX06185,255.0
IDX06186,47.0
IDX06187,2.0
IDX06188,6.0
IDX06189,14.0
IDX06190,25.0
IDX06191,23.0
IDX06192,10.0
IDX06193,32.0
IDX06194,10.0
IDX06195,10.0
IDX06196,2.0
IDX06197,909.0
IDX06198,909.0
IDX06199,938.0
IDX06200,782.0
IDX06201,28.0
IDX06202,419.0
IDX06203,110.0
IDX06204,63.0
IDX06205,142.0
IDX06206,63.0
IDX06207,418.0
IDX06208,50.0
IDX06209,421.0
IDX06210,438.0
IDX06211,61.0
IDX06212,431.0
IDX06213,319.0
IDX06214,522.0
IDX06215,35.0
IDX06216,18.0
IDX06217,10.0
IDX06218,416.0
IDX06219,328.0
IDX06220,893.0
IDX06221,260.0
IDX06222,26.0
IDX06223,39.0
IDX06224,70.0
IDX06225,428.0
IDX06226,170.0
IDX06227,412.0
IDX06228,420.0
IDX06229,109.0
IDX06230,12.0
IDX06231,439.0
IDX06232,403.0
IDX06233,270.0
IDX06234,368.0
IDX06235,14.0
IDX06236,175.0
IDX06237,30.0
IDX06238,36.0
IDX06239,38.0
IDX06240,6.0
IDX06241,10.0
IDX06242,40.0
IDX06243,16.0
IDX06244,285.0
IDX06245,155.0
IDX06246,308.0
IDX06247,123.0
IDX06248,128.0
IDX06249,299.0
IDX06250,15.0
IDX06251,33.0
IDX06252,189.0
IDX06253,363.0
IDX06254,56.0
IDX06255,18.0
IDX06256,60.0
IDX06257,56.0
IDX06258,16.0
IDX06259,90.0
IDX06260,12.0
IDX06261,122.0
IDX06262,6.0
IDX06263,54.0
IDX06264,695.0
IDX06265,28.0
IDX06266,4.0
IDX06267,689.0
IDX06268,689.0
IDX06269,684.0
IDX06270,629.0
IDX06271,159.0
IDX06272,185.0
IDX06273,913.0
IDX06274,185.0
IDX06275,619.0
IDX06276,930.0
IDX06277,686.0
IDX06278,143.0
IDX06279,523.0
IDX06280,437.0
IDX06281,185.0
IDX06282,873.0
IDX06283,10.0
IDX06284,64.0
IDX06285,22.0
IDX06286,82.0
IDX06287,78.0
IDX06288,40.0
IDX06289,95.0
IDX06290,12.0
IDX06291,10.0
IDX06292,20.0
IDX06293,22.0
IDX06294,56.0
IDX06295,26.0
IDX06296,20.0
IDX06297,283.0
IDX06298,700.0
IDX06299,26.0
IDX06300,876.0
IDX06301,14.0
IDX06302,22.0
IDX06303,74.0
IDX06304,36.0
IDX06305,38.0
IDX06306,65.0
IDX06307,38.0
IDX06308,38.0
IDX06309,65.0
IDX06310,43.0
IDX06311,8.0
IDX06312,830.0
IDX06313,382.0
IDX06314,8.0
IDX06315,39.0
IDX06316,698.0
IDX06317,441.0
IDX06318,2.0
IDX06319,164.0
IDX06320,18.0
IDX06321,146.0
IDX06322,20.0
IDX06323,195.0
IDX06324,4.0
IDX06325,6.0
IDX06326,36.0
IDX06327,18.0
IDX06328,4.0
IDX06329,16.0
IDX06330,24.0
IDX06331,38.0
IDX06332,20.0
IDX06333,20.0
IDX06334,2.0
IDX06335,6.0
IDX06336,145.0
IDX06337,172.0
IDX06338,18.0
IDX06339,185.0
IDX06340,70.0
IDX06341,2.0
IDX06342,12.0
IDX06343,189.0
IDX06344,18.0
IDX06345,20.0
IDX06346,8.0
IDX06347,143.0
IDX06348,165.0
IDX06349,12.0
IDX06350,4.0
IDX06351,161.0
IDX06352,18.0
IDX06353,2.0
IDX06354,10.0
IDX06355,4.0
IDX06356,163.0
IDX06357,12.0
IDX06358,20.0
IDX06359,2.0
IDX06360,16.0
IDX06361,8.0
IDX06362,6.0
IDX06363,182.0
IDX06364,4.0
IDX06365,137.0
IDX06366,149.0
IDX06367,104.0
IDX06368,2.0
IDX06369,280.0
IDX06370,8.0
IDX06371,4.0
IDX06372,169.0
IDX06373,225.0
IDX06374,404.0
IDX06375,292.0
IDX06376,441.0
IDX06377,12.0
IDX06378,16.0
IDX06379,432.0
IDX06380,137.0
IDX06381,145.0
IDX06382,14.0
IDX06383,312.0
IDX06384,4.0
IDX06385,198.0
IDX06386,198.0
IDX06387,6.0
IDX06388,164.0
IDX06389,155.0
IDX06390,36.0
IDX06391,59.0
IDX06392,783.0
IDX06393,143.0
IDX06394,17.0
IDX06395,2.0
IDX06396,14.0
IDX06397,24.0
IDX06398,815.0
IDX06399,6.0
IDX06400,785.0
IDX06401,6.0
IDX06402,6.0
IDX06403,28.0
IDX06404,31.0
IDX06405,14.0
IDX06406,178.0
IDX06407,606.0
IDX06408,161.0
IDX06409,195.0
IDX06410,161.0
IDX06411,195.0
IDX06412,205.0
IDX06413,205.0
IDX06414,931.0
IDX06415,923.0
IDX06416,8.0
IDX06417,24.0
IDX06418,46.0
IDX06419,283.0
IDX06420,164.0
IDX06421,6.0
IDX06422,555.0
IDX06423,205.0
IDX06424,212.0
IDX06425,110.0
IDX06426,84.0
IDX06427,167.0
IDX06428,710.0
IDX06429,34.0
IDX06430,35.0
IDX06431,99.0
IDX06432,143.0
IDX06433,14.0
IDX06434,34.0
IDX06435,50.0
IDX06436,83.0
IDX06437,181.0
IDX06438,20.0
IDX06439,181.0
IDX06440,140.0
IDX06441,190.0
IDX06442,35.0
IDX06443,32.0
IDX06444,175.0
IDX06445,10.0
IDX06446,55.0
IDX06447,2.0
IDX06448,149.0
IDX06449,165.0
IDX06450,186.0
IDX06451,214.0
IDX06452,18.0
IDX06453,313.0
IDX06454,36.0
IDX06455,56.0
IDX06456,4.0
IDX06457,189.0
IDX06458,53.0
IDX06459,162.0
IDX06460,221.0
IDX06461,20.0
IDX06462,12.0
IDX06463,206.0
IDX06464,12.0
IDX06465,182.0
IDX06466,149.0
IDX06467,10.0
IDX06468,6.0
IDX06469,18.0
IDX06470,154.0
IDX06471,288.0
IDX06472,2.0
IDX06473,22.0
IDX06474,296.0
IDX06475,203.0
IDX06476,16.0
IDX06477,317.0
IDX06478,937.0
IDX06479,277.0
IDX06480,276.0
IDX06481,277.0
IDX06482,346.0
IDX06483,322.0
IDX06484,935.0
IDX06485,276.0
IDX06486,935.0
IDX06487,935.0
IDX06488,935.0
IDX06489,935.0
IDX06490,222.0
IDX06491,772.0
IDX06492,56.0
IDX06493,41.0
IDX06494,65.0
IDX06495,751.0
IDX06496,10.0
IDX06497,39.0
IDX06498,140.0
IDX06499,341.0
IDX06500,40.0
IDX06501,291.0
IDX06502,109.0
IDX06503,6.0
IDX06504,2.0
IDX06505,14.0
IDX06506,2.0
IDX06507,20.0
IDX06508,6.0
IDX06509,2.0
IDX06510,2.0
IDX06511,4.0
IDX06512,2.0
IDX06513,56.0
IDX06514,97.0
IDX06515,6.0
IDX06516,4.0
IDX06517,913.0
IDX06518,388.0
IDX06519,353.0
IDX06520,8.0
IDX06521,388.0
IDX06522,353.0
IDX06523,249.0
IDX06524,785.0
IDX06525,909.0
IDX06526,242.0
IDX06527,209.0
IDX06528,283.0
IDX06529,63.0
IDX06530,118.0
IDX06531,336.0
IDX06532,794.0
IDX06533,86.0
IDX06534,97.0
IDX06535,299.0
IDX06536,54.0
IDX06537,38.0
IDX06538,35.0
IDX06539,39.0
IDX06540,44.0
IDX06541,27.0
IDX06542,134.0
IDX06543,63.0
IDX06544,27.0
IDX06545,66.0
IDX06546,24.0
IDX06547,541.0
IDX06548,604.0
IDX06549,529.0
IDX06550,615.0
IDX06551,528.0
IDX06552,60.0
IDX06553,8.0
IDX06554,6.0
IDX06555,529.0
IDX06556,544.0
IDX06557,38.0
IDX06558,10.0
IDX06559,2.0
IDX06560,737.0
IDX06561,134.0
IDX06562,28.0
IDX06563,797.0
IDX06564,895.0
IDX06565,785.0
IDX06566,801.0
IDX06567,8.0
IDX06568,43.0
IDX06569,12.0
IDX06570,130.0
IDX06571,39.0
IDX06572,40.0
IDX06573,49.0
IDX06574,737.0
IDX06575,102.0
IDX06576,69.0
IDX06577,64.0
IDX06578,62.0
IDX06579,558.0
IDX06580,867.0
IDX06581,66.0
IDX06582,55.0
IDX06583,146.0
IDX06584,66.0
IDX06585,152.0
IDX06586,79.0
IDX06587,66.0
IDX06588,172.0
IDX06589,143.0
IDX06590,14.0
IDX06591,14.0
IDX06592,40.0
IDX06593,156.0
IDX06594,152.0
IDX06595,167.0
IDX06596,65.0
IDX06597,26.0
IDX06598,31.0
IDX06599,145.0
IDX06600,30.0
IDX06601,170.0
IDX06602,155.0
IDX06603,161.0
IDX06604,145.0
IDX06605,170.0
IDX06606,43.0
IDX06607,138.0
IDX06608,163.0
IDX06609,172.0
IDX06610,61.0
IDX06611,77.0
IDX06612,171.0
IDX06613,195.0
IDX06614,110.0
IDX06615,12.0
IDX06616,167.0
IDX06617,69.0
IDX06618,94.0
IDX06619,778.0
IDX06620,781.0
IDX06621,178.0
IDX06622,4.0
IDX06623,75.0
IDX06624,44.0
IDX06625,38.0
IDX06626,17.0
IDX06627,10.0
IDX06628,44.0
IDX06629,40.0
IDX06630,27.0
IDX06631,12.0
IDX06632,44.0
IDX06633,865.0
IDX06634,17.0
IDX06635,79.0
IDX06636,79.0
IDX06637,2.0
IDX06638,35.0
IDX06639,32.0
IDX06640,129.0
IDX06641,2.0
IDX06642,354.0
IDX06643,40.0
IDX06644,26.0
IDX06645,24.0
IDX06646,69.0
IDX06647,70.0
IDX06648,249.0
IDX06649,2.0
IDX06650,812.0
IDX06651,798.0
IDX06652,260.0
IDX06653,14.0
IDX06654,177.0
IDX06655,260.0
IDX06656,67.0
IDX06657,236.0
IDX06658,16.0
IDX06659,583.0
IDX06660,718.0
IDX06661,296.0
IDX06662,605.0
IDX06663,299.0
IDX06664,557.0
IDX06665,501.0
IDX06666,911.0
IDX06667,923.0
IDX06668,923.0
IDX06669,923.0
IDX06670,923.0
IDX06671,64.0
IDX06672,55.0
IDX06673,2.0
IDX06674,116.0
IDX06675,27.0
IDX06676,35.0
IDX06677,4.0
IDX06678,357.0
IDX06679,23.0
IDX06680,75.0
IDX06681,176.0
IDX06682,6.0
IDX06683,69.0
IDX06684,6.0
IDX06685,75.0
IDX06686,104.0
IDX06687,60.0
IDX06688,201.0
IDX06689,79.0
IDX06690,73.0
IDX06691,71.0
IDX06692,54.0
IDX06693,185.0
IDX06694,49.0
IDX06695,6.0
IDX06696,6.0
IDX06697,91.0
IDX06698,63.0
IDX06699,52.0
IDX06700,134.0
IDX06701,2.0
IDX06702,4.0
IDX06703,4.0
IDX06704,28.0
IDX06705,55.0
IDX06706,132.0
IDX06707,787.0
IDX06708,150.0
IDX06709,778.0
IDX06710,310.0
IDX06711,778.0
IDX06712,172.0
IDX06713,170.0
IDX06714,782.0
IDX06715,708.0
IDX06716,28.0
IDX06717,152.0
IDX06718,114.0
IDX06719,152.0
IDX06720,24.0
IDX06721,72.0
IDX06722,24.0
IDX06723,495.0
IDX06724,157.0
IDX06725,167.0
IDX06726,63.0
IDX06727,36.0
IDX06728,62.0
IDX06729,306.0
IDX06730,135.0
IDX06731,14.0
IDX06732,62.0
IDX06733,178.0
IDX06734,36.0
IDX06735,178.0
IDX06736,48.0
IDX06737,8.0
IDX06738,35.0
IDX06739,178.0
IDX06740,32.0
IDX06741,192.0
IDX06742,306.0
IDX06743,35.0
IDX06744,6.0
IDX06745,113.0
IDX06746,172.0
IDX06747,814.0
IDX06748,802.0
IDX06749,936.0
IDX06750,338.0
IDX06751,335.0
IDX06752,164.0
IDX06753,160.0
IDX06754,711.0
IDX06755,109.0
IDX06756,347.0
IDX06757,812.0
IDX06758,454.0
IDX06759,795.0
IDX06760,805.0
IDX06761,706.0
IDX06762,109.0
IDX06763,43.0
IDX06764,602.0
IDX06765,598.0
IDX06766,290.0
IDX06767,857.0
IDX06768,935.0
IDX06769,36.0
IDX06770,39.0
IDX06771,31.0
IDX06772,397.0
IDX06773,54.0
IDX06774,576.0
IDX06775,285.0
IDX06776,215.0
IDX06777,149.0
IDX06778,97.0
IDX06779,140.0
IDX06780,130.0
IDX06781,243.0
IDX06782,930.0
IDX06783,862.0
IDX06784,132.0
IDX06785,185.0
IDX06786,380.0
IDX06787,149.0
IDX06788,170.0
IDX06789,149.0
IDX06790,14.0
IDX06791,193.0
IDX06792,4.0
IDX06793,935.0
IDX06794,935.0
IDX06795,14.0
IDX06796,40.0
IDX06797,35.0
IDX06798,768.0
IDX06799,8.0
IDX06800,24.0
IDX06801,142.0
IDX06802,178.0
IDX06803,4.0
IDX06804,36.0
IDX06805,174.0
IDX06806,31.0
IDX06807,21.0
IDX06808,108.0
IDX06809,31.0
IDX06810,366.0
IDX06811,16.0
IDX06812,16.0
IDX06813,447.0
IDX06814,189.0
IDX06815,865.0
IDX06816,882.0
IDX06817,871.0
IDX06818,465.0
IDX06819,33.0
IDX06820,59.0
IDX06821,132.0
IDX06822,26.0
IDX06823,6.0
IDX06824,420.0
IDX06825,192.0
IDX06826,136.0
IDX06827,18.0
IDX06828,23.0
IDX06829,900.0
IDX06830,693.0
IDX06831,14.0
IDX06832,892.0
IDX06833,915.0
IDX06834,900.0
IDX06835,106.0
IDX06836,93.0
IDX06837,44.0
IDX06838,832.0
IDX06839,785.0
IDX06840,751.0
IDX06841,12.0
IDX06842,162.0
IDX06843,54.0
IDX06844,124.0
IDX06845,4.0
IDX06846,203.0
IDX06847,779.0
IDX06848,163.0
IDX06849,4.0
IDX06850,72.0
IDX06851,20.0
IDX06852,554.0
IDX06853,832.0
IDX06854,190.0
IDX06855,189.0
IDX06856,528.0
IDX06857,67.0
IDX06858,140.0
IDX06859,10.0
IDX06860,64.0
IDX06861,8.0
IDX06862,146.0
IDX06863,157.0
IDX06864,22.0
IDX06865,583.0
IDX06866,97.0
IDX06867,365.0
IDX06868,722.0
IDX06869,432.0
IDX06870,334.0
IDX06871,121.0
IDX06872,387.0
IDX06873,53.0
IDX06874,116.0
IDX06875,121.0
IDX06876,413.0
IDX06877,116.0
IDX06878,121.0
IDX06879,116.0
IDX06880,196.0
IDX06881,116.0
IDX06882,326.0
IDX06883,292.0
IDX06884,114.0
IDX06885,116.0
IDX06886,113.0
IDX06887,353.0
IDX06888,121.0
IDX06889,354.0
IDX06890,326.0
IDX06891,452.0
IDX06892,794.0
IDX06893,121.0
IDX06894,395.0
IDX06895,44.0
IDX06896,168.0
IDX06897,64.0
IDX06898,664.0
IDX06899,99.0
IDX06900,911.0
IDX06901,150.0
IDX06902,162.0
IDX06903,914.0
IDX06904,593.0
IDX06905,212.0
IDX06906,832.0
IDX06907,772.0
IDX06908,2.0
IDX06909,83.0
IDX06910,22.0
IDX06911,106.0
IDX06912,769.0
IDX06913,8.0
IDX06914,590.0
IDX06915,531.0
IDX06916,121.0
IDX06917,663.0
IDX06918,584.0
IDX06919,28.0
IDX06920,14.0
IDX06921,606.0
IDX06922,14.0
IDX06923,46.0
IDX06924,16.0
IDX06925,2.0
IDX06926,6.0
IDX06927,4.0
IDX06928,24.0
IDX06929,35.0
IDX06930,6.0
IDX06931,8.0
IDX06932,113.0
IDX06933,4.0
IDX06934,2.0
IDX06935,112.0
IDX06936,4.0
IDX06937,4.0
IDX06938,40.0
IDX06939,6.0
IDX06940,182.0
IDX06941,922.0
IDX06942,485.0
IDX06943,892.0
IDX06944,39.0
IDX06945,4.0
IDX06946,892.0
IDX06947,34.0
IDX06948,892.0
IDX06949,892.0
IDX06950,911.0
IDX06951,892.0
IDX06952,892.0
IDX06953,892.0
IDX06954,43.0
IDX06955,198.0
IDX06956,193.0
IDX06957,773.0
IDX06958,206.0
IDX06959,273.0
IDX06960,515.0
IDX06961,103.0
IDX06962,121.0
IDX06963,858.0
IDX06964,913.0
IDX06965,301.0
IDX06966,359.0
IDX06967,142.0
IDX06968,6.0
IDX06969,20.0
IDX06970,149.0
IDX06971,109.0
IDX06972,114.0
IDX06973,155.0
IDX06974,196.0
IDX06975,138.0
IDX06976,2.0
IDX06977,150.0
IDX06978,155.0
IDX06979,841.0
IDX06980,149.0
IDX06981,155.0
IDX06982,20.0
IDX06983,277.0
IDX06984,619.0
IDX06985,54.0
IDX06986,510.0
IDX06987,370.0
IDX06988,244.0
IDX06989,145.0
IDX06990,10.0
IDX06991,10.0
IDX06992,885.0
IDX06993,784.0
IDX06994,779.0
IDX06995,4.0
IDX06996,2.0
